track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence,tempo,duration_ms,tempo_norm
7mcI6Gpufrz5PF94xUVDeC,First Time - R3hab Remix,Kygo,edm,46,0.518,0.647,0.305,176.453,155280,0.7369403608419646
15a5yBoHJhHHWjKbyLO10s,Tírate Al Medio,Don Omar,latin,46,0.603,0.901,0.2,175.926,236827,0.734739391914467
1feebjQLo4D91KPWCYrU3z,Capsize - Dzeko & Torres,FRENSHIP,edm,46,0.8,0.86,0.853,108.009,173453,0.45109004343468095
5R0v2GLujsGk37QCkGdvMQ,Rock Lobster - 45 Version,The B-52's,rock,46,0.554,0.815,0.6,90.889,295333,0.37958987637821584
2iqnTmYyY7e0SanovNvw0I,Asesino de Acesinos,Cartel De Santa,rap,46,0.691,0.684,0.729,172.188,222413,0.7191279652522552
1rlNpTZ4vEU69lBnC4z7Kt,Panic Room - Club Mix,Au/Ra,edm,46,0.663,0.866,0.283,122.997,425123,0.5136861009021049
52yAJNEvLjD5wRMnSDa3na,I Can't Lose (feat. Keyone Starr) - Pomo Remix,Mark Ronson,r&b,46,0.757,0.639,0.459,115.234,217200,0.48126461744069493
0xxa9BQLqSRA8Il3HKG0s6,Weekend Love,Steve Modana,edm,46,0.623,0.823,0.635,128.121,144620,0.5350860340795189
0TrIO6sENZNH0yYGhNyLdK,One Thing Right - Koni Remix,Marshmello,pop,46,0.646,0.792,0.37,105.052,148986,0.4387403942532576
3N6V8ppRNlbAhqwFzlGgHP,Everything I Said,The Cranberries,rock,46,0.419,0.397,0.0737,97.304,232760,0.4063815569662546
0A5qqtFMG1qrNQEcjvr1A2,Break the Rules,Charli XCX,pop,46,0.676,0.926,0.818,124.019,203908,0.5179543935850318
4QH6uRewEzm7J8QxO4EiTh,Ella - Remix,Pitizion,latin,46,0.65,0.722,0.901,91.776,194760,0.3832943534914801
2foNAckCzsyD0HJUbmhTZJ,Raw Power,Guns N' Roses,rock,46,0.308,0.996,0.375,181.331,191827,0.7573128967591045
3J7liEhbzugpvof2EjDlei,Silver Lining,Wallaby,edm,46,0.767,0.7,0.277,113.979,136867,0.47602322084864684
1RP57IhDU2nBu8x2mjqFQi,"Big Hearts (feat. Stargate, KYLE)",Netsky,edm,46,0.766,0.705,0.154,112.02,201427,0.4678416304710992
5nYZAg64b6sEpukTSuuSUZ,Daffodil Lament,The Cranberries,rock,46,0.166,0.427,0.0623,174.859,368027,0.7302831607083194
4XzdxE1HXwogDM3MJMR3xr,Find Our Way - Feenixpawl Remix,Midnight Kids,edm,46,0.617,0.756,0.571,127.961,268125,0.5344178082191781
4EmokJEqiyqIUPJ8W1MbbW,Awakening,Throw The Fight,rock,46,0.406,0.99,0.245,82.883,191027,0.34615352489141327
4fK6bgzyKt4EIv3R1wrUtl,Whatever Happens,Michael Jackson,r&b,46,0.677,0.741,0.565,97.011,295667,0.4051578683595055
3mau755ebHNf9B0qXAQXF9,JOYFUL,X Ambassadors,r&b,46,0.257,0.451,0.112,77.439,232560,0.3234171399933177
4o68Jw0pYx8zFDwEgIGLDM,Freak Like Me (feat. Melody Thornton),Harrison,latin,46,0.634,0.837,0.423,102.095,200294,0.4263907450718343
254kuaMH6WLGAGtRd8z5oG,Seasons,Aso,pop,46,0.772,0.413,0.339,92.997,266000,0.3883937520882058
5I0a8OADAc28ENKYTNj0YU,Go Deep,Janet Jackson,r&b,46,0.895,0.645,0.799,102.082,282027,0.4263364517206816
2R1Q4cxCUuOK7SJzxblk5k,Under,Sampha,r&b,46,0.752,0.533,0.461,114.984,281946,0.48022051453391246
5U6iZ91dNg5XirDUXWMalJ,In Trance - Studio Edit,Scorpions,rock,46,0.588,0.698,0.223,136.312,230013,0.5692950217173405
3zXXm2D9Vh4jven3HNcDW8,Crossfire,Otherwise,rock,46,0.428,0.911,0.312,180.107,220240,0.7522009689274975
6OqiBoHIMpBlzZaCW4HdWy,Forever,Jacquie,pop,46,0.729,0.502,0.491,87.066,222276,0.36362345472769797
6xPqAPvg2wCGyZVh0eT59I,Lucky Chances (feat. KSHMR),Bali Bandits,edm,46,0.732,0.891,0.736,123.998,160645,0.5178666889408621
63MtsInu01ReWF9M4rl7dq,I'm Me,Lil Wayne,rap,46,0.457,0.815,0.237,150.923,295360,0.6303165720013365
5HmDTAedbpgzSkyU7CuVzE,En La Ciudad De La Furia - Remasterizado 2007,Soda Stereo,rock,46,0.496,0.909,0.54,122.075,397827,0.5098354493818911
2VnKsFFFec28UccXc6yosS,"Оп, мусорок",Litvinenko,rap,46,0.778,0.87,0.481,82.001,175720,0.3424699298362847
6XGSfNAbSjcnTkdvBqhYyg,La Esperanza,Claptone,pop,46,0.619,0.631,0.443,121.0,193293,0.5053458068827263
6uP1ltEgH9Na7C1AkxJTvF,Gimme Gimme Gimme (with Patti Austin),Narada Michael Walden,pop,46,0.639,0.795,0.939,171.378,281333,0.7157450718342799
4eNR2akrNSKuDAJSJ8qLor,Matador,Mickey 3d,rock,46,0.573,0.921,0.604,159.611,186440,0.6666012362178416
2GcFA2lRvsiq83UnWMGGeB,Sundown,EAUXMAR,pop,46,0.646,0.679,0.599,104.981,153714,0.43844386902773136
7zgoHkxLgchJwPdhbJhQ3K,Why Don’t You Come On (ft. Khalid and Empress Of),DJDS,r&b,46,0.67,0.677,0.348,128.088,199980,0.5349482124958236
2P2Y7WPjcjFdlu80Ek3PbW,Me Diz,MTK,r&b,46,0.668,0.42,0.781,124.051,193558,0.5180880387571
5b3ZqLTbr10qHKD0n39Q3J,Over You,Dillon Reed,edm,46,0.791,0.744,0.17,125.051,163971,0.5222644503842299
2wSJEsk3c0E1ZXYRwgNQoR,Pull Away,Leon Bridges,r&b,46,0.639,0.468,0.42,97.53,180053,0.40732542599398597
5dbGrA2QIdjJZpILNzEa9R,You & I,Geoxor,edm,46,0.369,0.935,0.264,174.293,187593,0.7279193117273639
6QEpDNz2HTEkYZSqcDZCtm,Psycho,A$AP Ferg,rap,46,0.543,0.727,0.207,166.006,178560,0.6933093885733378
0mxjKriHsdi8zKiBTWIOrT,Save the Rave,Tommie Sunshine,edm,46,0.784,0.883,0.778,126.013,217202,0.526282158369529
6MeXp6CHAwZ3FhqgZ9XMha,Jimmy Neutron,ABG Neal,rap,46,0.83,0.791,0.964,105.264,109367,0.43962579351820913
58U52B6rDjT30RIquT51dE,Love That We Need,Silience,latin,46,0.579,0.776,0.565,123.95,177170,0.5176662211827598
4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,Tom Petty,rock,46,0.639,0.621,0.496,116.333,247600,0.48585449381891077
373ugl3mW7zrpYMWjPZWmH,Mami Cosa,Hassan El Shafei,latin,46,0.74,0.853,0.872,138.96,237880,0.5803541597059807
6bIHzoGwxPmQZS2uAPyAAa,Love Again,Adon,latin,46,0.688,0.678,0.389,113.129,174545,0.4724732709655864
4f2N5TmeBDDHjBuuGUgFF7,The Yes Yes Show,Parokya Ni Edgar,rock,46,0.608,0.94,0.601,102.686,292093,0.42885900434346813
5Qf9xsjIGRXnltWynliPv2,Flash,MEMBA,rap,46,0.572,0.758,0.7,172.062,161758,0.718601737387237
0s45sL9DLOcro6VbmagQKl,Rock the Boat,Hues Corporation,rock,46,0.606,0.71,0.795,106.918,186707,0.44653357834948215
6Bd9BwwgAxo4xNHprpHTMw,SAD,Bisken,edm,46,0.635,0.741,0.132,140.063,152576,0.5849607417307049
7oCEakH5WvsPLIwS5eFXJE,Set on You,Bolier,edm,46,0.678,0.635,0.361,110.045,187636,0.4595932175075175
2tKIHrHyuaA05qDKwuEdWJ,Sunrise,On June,latin,46,0.621,0.633,0.438,116.206,192414,0.4853240895422653
4Th6mop8TmWoQcP3CmTXVf,WHERE U FROM,B Wise,rap,46,0.8,0.707,0.281,145.034,201931,0.605721683929168
6Cl90cl4efMaG05Xm4LjDN,Music,Leela James,r&b,46,0.778,0.636,0.52,98.008,245426,0.4093217507517541
0EWT5JnKOf6saRn4ASff3j,Reminisce,Mary J. Blige,r&b,46,0.646,0.699,0.53,91.44,323133,0.38189107918476445
77GqDUCd6ciLsbkBRMYsM8,The Victory - Reloaded,Deborah Dworshipper,pop,46,0.686,0.629,0.484,119.952,237400,0.5009689274974941
2MQ23MqDI0N9IVy8iaZddc,Catch Me (I'm Falling),Pretty Poison,latin,46,0.757,0.727,0.886,118.609,295227,0.4953600066822586
6DvIcP9qGvYqNAVIdQNj7k,Down,Swardy,edm,46,0.705,0.493,0.348,219.991,265121,0.9187729702639493
2hXbOyqLdYqLekrcY7TZFv,California,Akwid,latin,46,0.901,0.752,0.519,98.001,242907,0.4092925158703642
58HEA9tUNHri5ZI690qxlt,This Is Our City,Airbourne,rock,46,0.247,0.931,0.407,83.726,185285,0.3496742398930839
0cVaY6PNGxCPi1gOIapr26,Playground,More Giraffes,pop,46,0.721,0.551,0.798,80.004,185016,0.33412963581690613
13UKSWQZOcHltJ7QBiR1Xt,When You Need Me,Silent Child,rap,46,0.452,0.634,0.198,80.036,192938,0.3342632809889743
7f2zGbGUnghatkHLiOSoRf,Pizza,Anti Up,edm,46,0.699,0.837,0.62,125.987,133909,0.5261735716672234
1BMlDJRb0MtjhliYhlofhw,One,Cleo Sol,r&b,46,0.432,0.822,0.386,153.014,273774,0.6390494487136653
6ygcYdLszK2DJUU7BWuCxx,It Never Rains (In Southern California),Tony! Toni! Toné!,r&b,46,0.714,0.507,0.85,79.871,296307,0.3335741730704978
3hwnnUQnUJPSq38H9e5SAY,Мент на меня газует,Nurminsky,rap,46,0.864,0.561,0.571,150.087,262348,0.6268250918810557
6k0eaZimYD82ZfYXxg9s9E,4runner,prettyboyshav,pop,46,0.636,0.642,0.609,125.006,248314,0.522076511861009
2jz4XbBHonx48cyTgvcBt5,Filamén,Balti,latin,46,0.671,0.484,0.765,104.667,281143,0.4371324757768126
78wi1g772j8eJPEnD8rr9z,Not Gon' Cry,Mary J. Blige,r&b,46,0.764,0.41,0.43,110.158,298173,0.46006515202138326
56xFEo61VO28nrT1MVPHoB,Thunder,W&W,edm,46,0.629,0.886,0.18,128.003,170625,0.5345932175075175
13do7ebEnDBZOdpldPnfGZ,Tochan,Sidhu Moose Wala,rap,46,0.57,0.716,0.592,171.722,221609,0.7171817574340127
5KN5M5tZlqJJdXzvfVhKwS,Playtime,Oomloud,edm,46,0.715,0.953,0.269,126.041,148571,0.5263990978950885
6fIMWdcH6sZth7HAdAKXzg,Fangs,Ghastly,edm,46,0.705,0.925,0.103,125.961,222857,0.5260649849649182
5UVcgBRW78CCcKCopEGAST,Make It Happen,Mariah Carey,r&b,46,0.811,0.53,0.75,107.853,307000,0.45043852322084865
5qQf5CL5g0MBV4wqNes6f8,Follow Me,Levianth,rap,46,0.578,0.882,0.178,160.301,124508,0.6694829602405613
65vbAXYhz1L3pa0SRxw9Tw,Could Be Fun,Banana Club,pop,46,0.849,0.49,0.503,118.011,174057,0.49286251252923485
5WoIz3RtJAsdiDCHzOjo0c,Wakhra Swag (feat. Badshah),Navv Inder,rap,46,0.795,0.641,0.736,159.91,190500,0.6678499832943535
3zLZ7AVfbYuy0BnRWLafZg,(Keep Feeling) Fascination,The Human League,rock,46,0.711,0.624,0.703,118.137,225173,0.4933887403942533
4cQD7ykxaVNIWml3GvNZwA,All To Me (feat. Lola Rhodes),Deekey,edm,46,0.599,0.873,0.223,126.0,192381,0.5262278650183763
7LkktUSWNxyR7YGVqQKjXt,Wngs,NxWorries,r&b,46,0.646,0.843,0.729,77.084,96600,0.3219345138656866
6UFEJuDXQMWhL5UH5f9fUR,Enemies (feat. DaBaby),Post Malone,rap,46,0.542,0.674,0.667,76.388,196760,0.31902773137320417
0B6Y0XZfvH7T45Z70tIGjM,"Endless, a Silent Whisper",Urbandub,rock,46,0.186,0.749,0.303,81.727,239583,0.34132559305045107
7112WRQXlBGe4Os43yw8gV,King of Rock,Run–D.M.C.,rap,46,0.825,0.857,0.791,98.204,314147,0.4101403274306715
0Etl0p4Z6doS0xFxqdhrOn,Toumast Tincha,Tinariwen,rock,46,0.494,0.661,0.204,89.659,260253,0.374452890076846
24DQClJOxaAMl1ETu2sqgT,NEW WIP - Chris Lorenzo Remix,Boombox Cartel,edm,46,0.922,0.919,0.76,130.001,222462,0.5429376879385233
4chxiKYwSBoE0pvO4Ea0uv,Whatever You Want,Tony! Toni! Toné!,r&b,46,0.695,0.665,0.741,77.985,291200,0.3256974607417307
6nu35hLc8zsA9bwBpcuf5L,Type of Way,Rich Homie Quan,r&b,46,0.85,0.509,0.763,134.9,261321,0.563397928499833
6yOIdK2nKErlhyo5u7y81B,Dreamers,Savoir Adore,pop,46,0.603,0.892,0.656,102.516,249261,0.42814901436685604
0XEUKN8CnHAKNmWmK1FG0d,The Heat,The Bones of J.R. Jones,rap,46,0.588,0.841,0.682,92.992,194332,0.3883728700300702
124SKRPqmogaZQ1XR7eomR,Raise Your Hands,Ummet Ozcan,edm,46,0.729,0.969,0.0697,127.994,269067,0.5345556298028734
2SawBpFFv3ue4S6TVaGamm,Ya Te Olvide,Los 4,r&b,46,0.672,0.853,0.891,98.691,280320,0.4121742398930839
1usmQnyxf91JTKRjIBFvGj,A Moment In A Million Years,Scorpions,rock,46,0.357,0.453,0.178,77.792,222573,0.3248914132976946
4GHG80QW7qKZZTjfMw1QTy,"Merry Christmas, Baby - Remastered",Charles Brown,r&b,46,0.552,0.0858,0.364,110.942,173827,0.4633394587370531
4H3vuLX59XPqdtTpIesGyS,California Girls,David Lee Roth,rock,46,0.582,0.748,0.433,115.13,171456,0.48083027063147343
72BIGQSHh7ZMm9BqVjUdme,Дыхание улиц,Gamora,rap,46,0.717,0.238,0.525,84.992,230767,0.35496157701303044
5iGo7eFvRyiDvCm4X5yy9e,From Nowhere - Baardsen Remix,Dan Croll,pop,46,0.605,0.764,0.406,88.027,269596,0.3676369863013699
6C5hEhWg9UUPaxdmXQUjeq,Mo Fire,Lil Wayne,rap,46,0.831,0.663,0.642,145.941,203733,0.609509689274975
6ulV6BN8zJe3t9JyvaEAsT,The One,W&W,edm,46,0.614,0.922,0.615,126.025,148738,0.5263322753090545
1uwAzLSe1a9KrtrMJOyE26,Smack That,Erd1,edm,46,0.835,0.819,0.914,119.017,186593,0.4970639826261276
1blZP5x1XQSqQFpTy12rFh,"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,r&b,46,0.887,0.416,0.761,94.013,239733,0.3926369863013699
1ohrqIMhros7Gi7mX80WB6,Dos Palgas,Jowell & Randy,latin,46,0.789,0.815,0.763,95.009,203667,0.3967966922819913
5aagC9VbZrcwYUZDhgC8Ej,Rumble And Sway,Jamie N Commons,rock,46,0.645,0.821,0.682,79.986,185533,0.33405446040761777
2RH10TTlPhq8S61rXlVssL,You're All I've Got Tonight,The Cars,rock,46,0.583,0.855,0.664,122.425,254707,0.5112971934513866
3fNuYHHay5uUISA3fePcTH,Top of the World - Erlandsson Remix,Vide,pop,46,0.379,0.565,0.385,86.008,172500,0.35920481122619446
1hvIHTTJfxidaT0OUCtcYa,Can You Feel It,Tiësto,edm,46,0.625,0.961,0.426,129.949,199385,0.5427205145339126
2eKhpw28jNtU4y6gViw1of,Puesta Pa Mí,Coqeéin Montana,rap,46,0.731,0.696,0.482,156.056,109207,0.6517540928833946
13EqDaY8tAIrf0dmLdSPmU,1965,Danny Boone,rap,46,0.544,0.833,0.736,87.424,227576,0.3651186100902105
1comODdI862K7ei34XZRa4,Too Afraid to Love You,The Black Keys,r&b,46,0.531,0.676,0.544,136.759,204733,0.5711618777146675
6AOsz26oASRoCK1Cm1ioJP,I Wanna Be the One,Stevie B,latin,46,0.693,0.888,0.79,121.069,298173,0.5056339792849983
3PfeAZbfD134dO6OiLDA2Y,Just A Dream - Main,Nelly,latin,46,0.461,0.748,0.115,180.063,237987,0.7520172068159038
2NMHScIl7Ihx0ZozSm8Jl9,"Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)",Godfather of Harlem,r&b,46,0.566,0.936,0.77,186.104,187710,0.777246909455396
36sI03C20IFHKB1f63ezOD,All I Know,Jordan Solomon,rap,46,0.91,0.443,0.45,100.982,105533,0.42174239893083865
2L7mrYVvjtTssCK2hDI1zJ,Country to the City (feat. Jg Made Um Look),Bubba Sparxxx,rap,46,0.911,0.552,0.384,97.239,332459,0.40611009021049116
4QmX6NWDXToguEWGirkAA5,Alright,NLSN,latin,46,0.749,0.734,0.693,112.054,169821,0.46798362846642166
0es33Xx9LmJoIPwlezBCmJ,El Rito - Remasterizado 2007,Soda Stereo,rock,46,0.491,0.808,0.335,117.312,424907,0.48994320080187104
4LechpU90lhz0c59csp24T,Tell Me Why - Keanu Silva Remix,Sound Of Legend,edm,46,0.77,0.927,0.307,126.008,187175,0.5262612763113932
4ukLAzXMLNzr9yxjlH7mJF,Voices From The Dawn,Adriatique,edm,46,0.716,0.778,0.0278,121.011,428940,0.5053917474106248
565G5uNsmYHxSBmN0mAJy2,Very,Bertholet,rap,46,0.695,0.229,0.674,84.916,85257,0.3546441697293685
3kRKPvypncJ8MpX2SHjvRd,Drunk,Flip Capella,edm,46,0.652,0.543,0.687,111.973,158036,0.46764533912462414
4j6XP3V95njpFk6dJ7xLBP,Zenci,LOKO BEN,rap,46,0.754,0.701,0.448,122.297,184646,0.510762612763114
5qCrT9lVmIGxqB8i6bb83P,Lovers + Strangers - GATTÜSO Remix,Starley,pop,46,0.649,0.821,0.394,125.977,203968,0.5261318075509522
6C3wj5V8mqLYtYqgJCABZW,The Prophet's Song - Remastered 2011,Queen,rock,46,0.395,0.446,0.18,140.558,500960,0.5870280654861343
25oNllhQ76kCG4qRQvrinP,Money Diamonds Roses,Lolo Zouaï,edm,46,0.323,0.443,0.17,82.071,177880,0.34276227865018377
73TU1voolT9RHWGLOHyM0J,Titanium (feat. Sia) - Alesso Remix,David Guetta,edm,46,0.696,0.652,0.13,125.981,403810,0.5261485131974607
1cikrStdIjqYJrpM0gfFuo,Hoo-Bangin' (WSCG Style),Westside Connection,rap,46,0.91,0.435,0.391,92.18,238200,0.38498162378884065
4mxaH9MLP8VN8vXX46y3Jd,Just Remember I Love You,Firefall,rock,46,0.543,0.759,0.697,116.005,216413,0.48448463080521215
2CZp6sRzNcCPkvnrzy89bF,Claridad,El Otro Polo,latin,46,0.823,0.576,0.787,150.017,173292,0.6265327430671567
41v56RunWqxgqTD4H2cwOD,Key Largo,Bertie Higgins,rock,46,0.503,0.659,0.33,101.668,198947,0.4246074173070498
4sQdW03IQh3tsZeBELdt5G,Foxey Lady,Jimi Hendrix,rock,46,0.507,0.851,0.587,98.061,199187,0.40954310056799204
25dl9vcAJ9F6D6K35I3Nbw,Run Wild,Hardwell,edm,46,0.486,0.906,0.118,130.095,245538,0.5433302706314734
7aXXjA800sXYKpM8D9pCVT,Tell Me,Smilez and Southstar,rap,46,0.693,0.88,0.397,88.088,278800,0.36789174741062475
7oregTERsq3KGexzIqWhqW,Dope,PashaPG,rap,46,0.719,0.766,0.639,83.973,133866,0.350705813564985
5SiPF66MWD55UCrvVKWufG,OPTIMISTIC,X Ambassadors,pop,46,0.346,0.928,0.416,163.949,165593,0.6847185098563315
4x7B5sK4tnb9IYCkKGNhWF,lay up,Bonnaz,rap,46,0.728,0.318,0.909,89.748,93000,0.3748245907116606
1jCKAMsvvLowhwmrI1aNsz,"Tamizhi - From ""Tamizhi""",Hiphop Tamizha,rap,46,0.521,0.9,0.416,140.044,294961,0.5848813899097896
5zVKisBri6JH1fooBhUaVq,Time Passages,Al Stewart,rock,46,0.694,0.649,0.603,111.98,403040,0.46767457400601403
57onkj1hvlwkekdwo6LlCf,Amar,Prabh Deep,rap,46,0.772,0.664,0.389,96.204,272747,0.4017875041764116
6HG1JWEbfuf8y1ZhLVq9L3,Don't Wanna Be Your Girl,Wet,pop,46,0.563,0.182,0.115,129.937,197280,0.542670397594387
5lxvAURhqgI1qrNmJHB69k,Shook Ones - Freestyle,Mobb Deep,rap,46,0.676,0.857,0.538,94.031,130299,0.39271216171065826
5Ujxm0SqXtotAV0lUx3yj4,Cool Off the Rain (feat. Ari Lennox),VanJess,r&b,46,0.629,0.432,0.323,85.68,192558,0.35783494821249584
6LGTXFy9KNQeBjUHT9fPFh,Dancehall Queen (feat. Chevelle Franklyn),Beenie Man,r&b,46,0.837,0.859,0.632,102.788,204413,0.42928499832943534
4MHQS0NA1D6vUsepLzi1ox,Heartbeats,Fairlane,rap,46,0.527,0.683,0.114,92.986,196000,0.3883478115603074
0By2MaUgmvhMTzSUebM8Kk,Moonlight Densetsu,Super3,rock,46,0.648,0.908,0.741,140.03,172400,0.5848229201470097
695iHg9s9rzNh1yk0YKk0V,Pass Me By,R5,pop,46,0.683,0.795,0.744,89.509,201133,0.37382642833277646
5T3iMVUMq34Oy8DwBzPvJy,jolka,chillwagon,rap,46,0.784,0.785,0.354,149.935,147208,0.626190277313732
6i7ZCerJICjhpbisBz1Lw4,Slow Dance,Kelly Clarkson,r&b,46,0.398,0.471,0.431,187.746,220200,0.7841045773471433
5PewbM9eJB1XcSEsCVOz4M,You're The Reason Why,Aaron Taylor,r&b,46,0.935,0.344,0.526,97.976,197886,0.40918810557968593
4YOmGns9ojNuDVV4RfrY3c,Primrose,Dream State,rock,46,0.449,0.92,0.208,145.976,264457,0.6096558636819245
0NI2W5tqkfMWwY1nhl0iPe,Can't Be Alone Tonight,Atlas Genius,pop,46,0.559,0.833,0.443,99.991,237027,0.4176035750083528
0nA1wFwYTY1kQ5NOjqAwYe,Lookout Weekend,Debbie Deb,latin,46,0.834,0.787,0.875,127.432,371287,0.5322084864684263
3K0jtXM4i435C6dFQWvgWr,Dobla Rodilla,Don Omar,latin,46,0.663,0.909,0.715,170.058,236480,0.7102322084864684
5sH7vJ3shCpWGpsHMjwkfN,Chernobyl,Unaverage Gang,rap,46,0.666,0.577,0.207,148.107,143293,0.6185557968593385
4KjXkB31IrgmVimunoVrts,Max Don´t Have Sex With Your Ex,E-Rotic,pop,46,0.547,0.993,0.656,139.886,211040,0.584221516872703
2A06KcgNNc493lQELJypJF,Done Da Da,Massari,pop,46,0.487,0.797,0.683,167.952,177102,0.7014366855997327
5zQjeUSdve9t7QTHmZe7fz,Ven A Bailar,Yámana,latin,46,0.79,0.764,0.905,106.205,173547,0.44355579685933844
2LxUVIA86AjulMdEDQT8DX,Bad Love,Eric Clapton,rock,46,0.559,0.862,0.434,124.596,308747,0.5203641830938858
3ocZqgu4jExP3HJetO1I8f,House Music,HUGEL,edm,46,0.886,0.861,0.751,125.997,224816,0.5262153357834948
4EouOqmuTn64vk1CGhKL4G,Blackout,Blasterjaxx,edm,46,0.618,0.919,0.108,130.048,154154,0.5431339792849983
0OGidxV6e9dWeN2bXjXBGi,The Formula,The D.O.C.,rap,46,0.83,0.626,0.475,92.25,252627,0.3852739726027397
5uKJJBJ2JOV7szFXVP7owi,Falando Dela,Mc Maha,r&b,46,0.796,0.339,0.579,99.993,165850,0.41761192783160705
03ejfFAbwrrANbH4fZzF0W,melancholyism.,Super Whatevr,pop,46,0.44,0.652,0.5,93.353,188107,0.38988055462746407
1cloJnP4gDul2IiDqCwGNh,Higher Than Mine,SEU Worship,pop,46,0.668,0.632,0.156,106.017,185062,0.44277063147343804
0ymLvEYKBKRlJbGwAZhOqg,I Like,Kut Klose,r&b,46,0.705,0.439,0.65,112.397,258893,0.4694161376545273
1RkOJtrrYNeF5DLVtx0CG4,Kobe,Chief Keef,rap,46,0.853,0.769,0.694,136.045,211787,0.5681799198128967
4rntZMI526VCgIA76HEoew,Earthquake (feat. Bok Nero) - Luca Lush Remix,QUIX,edm,46,0.725,0.817,0.652,128.014,198750,0.5346391580354161
7MUApcEEkcIQ2iufufk2Xw,From The Ashes,Red,rock,46,0.293,0.856,0.051,95.04,323500,0.3969261610424324
1dE08km59Ya16RCgPjq6ya,Between The Lines,Amtrac,edm,46,0.495,0.928,0.0374,140.012,277717,0.5847477447377214
2r9IVJY3OIDb64lplJJ8mY,Lifted,Otherwise,rock,46,0.631,0.781,0.698,90.032,176760,0.37601069161376544
2JDWDQCzd0K9mI5GEaToA8,Back (with Jake Owen),Colt Ford,rap,46,0.543,0.744,0.595,136.894,242666,0.5717256932843301
3upCmUgdchN3u0vkedbC5S,Touch It,Monifah,r&b,46,0.863,0.476,0.783,115.459,285827,0.4822043100567992
7EJvwHjf9NKCmYBBGOuwQS,I Still Do,The Cranberries,rock,46,0.428,0.436,0.159,117.649,196107,0.49135065152021384
3BY2Nq05vhOiYZQD3ixwWD,Fantasy - Felix Jaehn Remix,Alina Baraz,latin,46,0.638,0.781,0.25,122.985,194641,0.5136359839625794
0gA859UaqGLyvudBURgcGC,SureÑos,TREN LOKOTE,rap,46,0.8,0.717,0.472,80.014,182230,0.3341713999331774
40xz60ciGIpsRtDqRfPKBE,Rub You The Right Way,Johnny Gill,r&b,46,0.66,0.873,0.864,111.872,332307,0.467223521550284
4KkGTqja19AHqItq3XBV3C,One,Three Dog Night,rock,46,0.565,0.419,0.456,123.967,182827,0.517737220180421
65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,pop,46,0.772,0.687,0.59,118.116,154286,0.49330103575008355
4HjRhkuveBRgHecVPbGTbV,Like I'm Gonna Lose You,Noah Guthrie,r&b,46,0.435,0.193,0.404,204.474,289228,0.8539675910457735
3FmSuz3ElwIPfqWoMWOzpq,Dangerous,No Friends,pop,46,0.684,0.58,0.212,123.954,194093,0.5176829268292683
11yEJucml1zdV41bZIX6nD,De Noche Todos los Gatos Son Pardos,Caifanes,rock,46,0.375,0.618,0.152,192.409,259400,0.8035791847644503
4VFld1U9CQV3PIGRfZWt9n,Relaxa E Fica,Shark,rap,46,0.763,0.702,0.245,126.0,159048,0.5262278650183763
5we20HGQuDFTnpmOtawm96,Ride,Madison Mars,edm,46,0.632,0.858,0.429,120.05,188000,0.5013782158369529
6lR8HfcXsvVYpM4WLzmrNz,Identity,Ryos,edm,46,0.558,0.872,0.105,127.934,208125,0.5343050451052456
78W3OjLt8Ugxaar3h9mY2j,Good Morning,John Legend,r&b,46,0.674,0.501,0.432,133.974,241453,0.5595305713331106
3U7fJ0VfFR1Msntjgd3DPB,You Really Got a Hold on Me,She & Him,r&b,46,0.373,0.0474,0.154,74.868,239173,0.31267958569996657
6Cem6HiDOqW3y7UTpEDxgp,Hacerlo de Nuevo,McKlopedia,latin,46,0.81,0.801,0.504,88.083,217899,0.36787086535248914
1CDX9A7Gw2PJOVNij6z0Rx,I Melt With You,Modern English,pop,46,0.469,0.65,0.606,156.02,233027,0.651603742064818
055gPMFqjFak8WbagTBSOU,Let This Be,Jack Rose,latin,46,0.573,0.626,0.638,153.101,217493,0.6394127965252255
5RBWxz4ScAPF3jxCVhB6bh,På vej (feat. Simon Jul),Benjamin Hav,rap,46,0.738,0.69,0.692,150.179,220378,0.6272093217507517
620tbRI5ZFvrWF31JkQ2dS,Don't Come Close,Yeasayer,pop,46,0.559,0.64,0.387,82.488,208747,0.34450384229869696
5xFzd0LdphrSIH0UIuWzdH,Do It,MR.BLACK,edm,46,0.537,0.845,0.142,137.992,254783,0.5763113932509187
0QHgoeTQNQmyA1bNoUhZD3,Can't You See,Rick Wade,edm,46,0.834,0.647,0.678,118.126,305307,0.4933427998663549
0Dw3M1B14FRabDfVYr5pEX,Ghost,Motorama,rock,46,0.274,0.913,0.847,163.709,224360,0.6837161710658203
5IFBJX7Wf4EzhECoiCjCch,Words Don’t Come Easy,Mamamoo,r&b,46,0.872,0.545,0.727,119.979,236146,0.5010816906114267
0DJBgfyaAlT7T0i0YAuzrS,Blaze It up (feat. Sparkz),The Mouse Outfit,r&b,46,0.842,0.473,0.65,92.005,189623,0.38425075175409285
